Y,X,Tier,SignalBeta,Mismatch,ADF_PVal
USDJPY,EURCHF,Avoid,37.96372278800499,0.004836080642876529,0.0006068333719471375
GRXEUR,EURCHF,Avoid,74.94884747208569,0.007411188647540625,0.000636394682486671
UDXUSD,EURUSD,Avoid,61.19258115558271,-0.009623547716927184,0.0006469569786988817
AUDCAD,NZDCAD,Tier 1: Strategic,0.42608109901532815,1.2077647520269263,0.0006575706891883285
UKXGBP,EURCHF,Avoid,71.15547526855234,0.0051671059268799295,0.0006595104584723449
JPXJPY,EURCHF,Avoid,80.19894162557125,0.008300456495015112,0.0006710523026811418
USDCHF,EURCHF,Avoid,-0.04509289293136933,-5.015259304553153,0.0006874742001866929
AUXAUD,EURCHF,Avoid,69.63284008817193,0.004305727280244069,0.0006916479664131056
EURJPY,EURCHF,Avoid,39.00901397089347,0.017213505969172,0.0006989973612202903
SPXUSD,EURCHF,Avoid,63.439672999887655,0.008903785316980405,0.0007316673789073919
NSXUSD,EURCHF,Avoid,70.90669287210282,0.008908934355660278,0.0007613002965321131
ETXEUR,EURCHF,Avoid,68.09864070824823,0.012185434085145464,0.0008555379388673594
NZDCAD,AUDNZD,Avoid,-1.7495716099135057,0.31878039824808774,0.0009265744945846203
AUDCAD,AUDNZD,Avoid,-0.7479634135055439,-0.2962508993073368,0.0009398903209367627
USDCAD,EURGBP,Avoid,-2.408388469096421,-0.005410216180829519,0.0011377531852440248
AUDNZD,EURCHF,Avoid,0.4713732146997716,0.12620186938899663,0.0012921431563959148
NZDCAD,EURCHF,Avoid,-0.8243543915323289,-0.0596071580424191,0.0014822702450970925
USDCAD,AUDNZD,Avoid,4.506391405710039,-0.03478117536378283,0.003780756369070371
UKXGBP,AUDNZD,Avoid,141.68047481264585,0.0029115668291066605,0.004209843703018831
AUXAUD,AUDNZD,Avoid,138.6239538200108,0.0018473356906999504,0.004277151404343528
NSXUSD,AUDNZD,Avoid,141.26383428713302,0.0048382070443555875,0.004304399990423691
SPXUSD,AUDNZD,Avoid,126.37594541945909,0.004433500726734895,0.00432928924615129
JPXJPY,AUDNZD,Avoid,159.75378823609813,0.003371325979856484,0.004330361923323684
GRXEUR,AUDNZD,Avoid,149.27701045392598,0.0035111834448183776,0.004338995496980914
EURJPY,AUDNZD,Avoid,77.68001714296773,0.0020188036041128544,0.004513358160785836
XAUUSD,AUDNZD,Avoid,114.070182140166,-0.0002387156485090591,0.005013872712735053
EURGBP,AUDNZD,Avoid,-1.9038957459380919,-0.011807002155976134,0.005556097521677316
XAGUSD,AUDNZD,Avoid,43.020961970225805,0.0032481881947418576,0.005844436080192697
EURGBP,NZDCAD,Avoid,1.1424401251602507,0.018994870505147775,0.00645428646555296
USDCHF,NZDCAD,Avoid,0.05137137310331104,-2.713010856918629,0.006940753650408821
ETXEUR,AUDNZD,Avoid,133.89262592504548,0.003907144324041211,0.00802488951011772
USDCAD,NZDCAD,Avoid,-2.747637424256669,-0.10168915167806047,0.011233983317094366
USDCHF,AUDNZD,Avoid,-0.08257450208049522,-0.22857973002214255,0.0114899802873783
XAGUSD,NZDCAD,Avoid,-26.05368284311718,-0.009661188505892803,0.01297857875695976
UKXGBP,NZDCAD,Avoid,-85.63664812569601,0.0022544018459967757,0.013316223247620638
JPXJPY,NZDCAD,Avoid,-96.5270879276644,0.001717267277917326,0.013450287994117448
EURJPY,NZDCAD,Avoid,-46.949000581214584,-0.00019180680796135026,0.013511658349565404
AUXAUD,NZDCAD,Avoid,-83.79629022186784,0.0026877124964569364,0.013714790325809724
XAUUSD,NZDCAD,Avoid,-69.02312637248184,-0.0030170481427936008,0.013748441702579939
NSXUSD,NZDCAD,Avoid,-85.33829884095518,0.0026281174424493585,0.014360469161066947
GBPCAD,NZDCAD,Avoid,-5.144846897406305,-0.08220841839747627,0.014501768950969775
GBPCAD,AUDNZD,Avoid,8.499177704644017,-0.017999907999858997,0.02033663153298192
GBPUSD,AUDNZD,Avoid,3.99332136116306,0.0011841242497324077,0.047374380874778216
EURGBP,USDCHF,Avoid,4.499680828365906,-0.024574004199968913,0.10677613713178769
USDCAD,USDCHF,Avoid,-10.539357488128756,-0.0270414681753612,0.11167297578114627
NSXUSD,USDCHF,Avoid,-349.49057426744275,-0.0005462507773616786,0.11223351504991247
AUXAUD,USDCHF,Avoid,-342.5140685928671,-0.0004859515192271652,0.11301169004259126
UKXGBP,USDCHF,Avoid,-349.8147234825286,-0.0006604969810927802,0.11365330999903556
XAUUSD,USDCHF,Avoid,-280.054110592147,0.0021014807091014756,0.11614157279705445
XAGUSD,USDCHF,Avoid,-106.34209911967083,0.007404239217610794,0.12055336124364402
JPXJPY,AUDCAD,Avoid,-199.7955545011831,-0.0010689337843945064,0.18465553449093586
UKXGBP,AUDCAD,Avoid,-177.18159073533064,-0.00046006188916816146,0.18549759143649425
NSXUSD,AUDCAD,Avoid,-176.72046277371544,-0.0014385409440614437,0.18688255720668034
AUXAUD,AUDCAD,Avoid,-173.37300807817613,0.0004772808313949863,0.18724867658316968
XAGUSD,AUDCAD,Avoid,-53.77251451072281,-0.007933519007962115,0.1882253775982637
XAUUSD,AUDCAD,Avoid,-142.56044902339443,-0.0016990966502691879,0.1889333333481764
EURGBP,AUDCAD,Avoid,2.394572780250619,0.018836433359514227,0.18960640730755457
USDCAD,AUDCAD,Avoid,-5.596304834082812,-0.04094455747107257,0.19499555000969038
GBPCAD,AUDCAD,Avoid,-10.62297087731259,-0.038928461232557166,0.20577449913302553
USDCHF,AUDCAD,Avoid,0.10854782416560058,-1.4942750528837445,0.2770855342033667
