Y,X,Tier,SignalBeta,Mismatch,ADF_PVal
UDXUSD,EURUSD,Avoid,58.560316446193696,-0.004993892297876864,3.0879559003953618e-12
AUDUSD,EURGBP,Avoid,2.7731774487056327,0.028918717768985622,3.093209763121694e-12
NZDUSD,EURGBP,Avoid,3.255946178259636,0.0196340863710876,3.803553360023477e-12
BCOUSD,EURCHF,Avoid,33.21679680966702,0.012753949136616406,3.887789783173755e-12
GBPCAD,EURCHF,Avoid,4.297317895364923,0.024021866126759092,4.430638552151187e-12
USDCHF,EURUSD,Avoid,-0.043287951578910126,12.623172555751292,4.4635829867532384e-12
EURCHF,EURUSD,Avoid,0.9568320326772163,0.3088302882736315,4.6296083954466256e-12
XAGUSD,EURCHF,Avoid,21.736230023782806,0.020819651079330308,6.66615546611467e-12
GBPJPY,EURCHF,Avoid,39.99708576138873,0.012402540149001202,8.291327712788689e-12
UDXUSD,EURCHF,Avoid,60.652798421822325,-0.016258759432485125,8.454983958318883e-12
JPXJPY,EURCHF,Avoid,80.26597950731438,0.007780078148424282,8.475929651746193e-12
USDJPY,EURCHF,Avoid,37.9926854950557,0.004052650288930972,8.480289042691969e-12
UDXUSD,EURGBP,Avoid,-64.00703962137226,0.0020643023347090617,8.841913965431642e-12
XAUUSD,EURCHF,Avoid,57.474202729858405,0.0031750061346196,8.895400425842995e-12
FRXEUR,EURCHF,Avoid,68.4530083462506,0.006705248835769721,8.901245596135952e-12
HKXHKD,EURCHF,Avoid,82.01535988729789,0.008154816772477404,9.149794593977605e-12
UKXGBP,EURCHF,Avoid,71.23613965527998,0.004606207416364739,9.521028282507384e-12
EURJPY,EURCHF,Avoid,39.040398638431945,0.016880780898518594,1.044438708887052e-11
USDCAD,EURCHF,Avoid,2.2933508854564866,-0.10465238848420269,1.13434240578391e-11
NSXUSD,EURCHF,Avoid,70.98425248564716,0.008766366062867195,1.1560329903000829e-11
AUXAUD,EURCHF,Avoid,69.7362741204603,0.004419238063007973,1.1750014009588443e-11
ETXEUR,EURCHF,Avoid,68.80298798063446,0.01173506791511283,1.4536841707942441e-11
NZDUSD,EURCHF,Avoid,-3.102121800038268,-0.09110753494839205,1.4712966153209485e-11
AUDUSD,EURCHF,Avoid,-2.6408392347924927,-0.13779859571281075,1.4881737357549908e-11
NZDCAD,EURGBP,Avoid,0.8452650196809537,0.06013619177914142,1.492418477687526e-11
NZDCAD,EURCHF,Avoid,-0.808995697653775,-0.0551478638379167,2.277429169865164e-11
AUDCAD,EURGBP,Avoid,0.36250722244443145,0.18688371269356835,2.3367067537424355e-11
USDCAD,EURGBP,Avoid,-2.4109172637354472,0.006369097453209885,4.1205380253600536e-11
USDCHF,EURCHF,Avoid,-0.04753858836366364,-4.627911117700293,1.7121328140347838e-10
USDCHF,EURGBP,Avoid,0.05108310520842996,-2.4476577022811408,8.525553220769401e-10
AUDCAD,NZDCAD,Avoid,0.4277495734725202,1.2519795172397938,1.5137586517579167e-09
AUDCAD,AUDNZD,Avoid,-0.7472655083202592,-0.330347736658868,3.0638283476083926e-09
NZDCAD,AUDNZD,Avoid,-1.7490267966140345,0.30604135137960425,3.1437939538971973e-09
XAUUSD,NZDCAD,Avoid,-71.30695489960738,-0.002690075995802576,7.949098141734061e-09
BCOUSD,AUDNZD,Avoid,71.30416281919598,0.007323587837152129,8.335739407182779e-09
HKXHKD,NZDCAD,Avoid,-101.76746556788777,-0.0012365878747313032,9.301658133168988e-09
UKXGBP,AUDNZD,Avoid,152.80546780188698,0.0024396433347775985,1.0657814215560643e-08
AUXAUD,AUDNZD,Avoid,149.5640707846093,0.001667474064844875,1.1381573068713583e-08
NZDUSD,AUDNZD,Avoid,-6.665194593765665,0.059411660562147715,1.163578600633445e-08
AUDUSD,AUDNZD,Avoid,-5.663404103343353,-0.06814145436963305,1.1751110861052333e-08
USDJPY,AUDNZD,Avoid,81.50950236655626,0.0016252979718817681,1.1951985244866267e-08
JPXJPY,AUDNZD,Avoid,172.1962028131953,0.0029552138199253637,1.1993774052600417e-08
HKXHKD,AUDNZD,Avoid,175.88667610266677,0.002790976394205746,1.3411938304111346e-08
XAUUSD,AUDNZD,Avoid,123.25013587909524,-0.00011476569417938702,1.4157325761155233e-08
ETXEUR,AUDNZD,Avoid,147.04953449840957,0.0039910868380526885,1.8695115578745763e-08
GBPCAD,AUDNZD,Avoid,9.20082685109123,-0.011953532137362465,4.474960949469387e-08
USDCAD,AUDNZD,Avoid,4.9166244332417355,-0.02934141295666476,5.3714010577012876e-08
USDCHF,AUDNZD,Avoid,-0.10011523913452468,-0.16986999841066971,8.968526102544265e-07
UDXUSD,AUDNZD,Avoid,132.87496671069044,-0.002422203406502326,2.7095594512742964e-05
NZDCAD,USDCHF,Avoid,5.493746265049092,-0.040065347855189254,0.02655374351365271
HKXHKD,USDCHF,Avoid,-464.1904436877669,0.00034168584341683024,0.03446017713980103
JPXJPY,USDCHF,Avoid,-455.1155978070621,-0.000662243487540642,0.034720585440706934
XAUUSD,USDCHF,Avoid,-324.66127420557353,0.0018252436945772113,0.03484352359025513
AUDCAD,USDCHF,Avoid,2.4397257492434146,-0.08433511806705006,0.03506391143491613
UDXUSD,USDCHF,Avoid,-360.48058097954805,0.0010480312076902856,0.0468379083665997
HKXHKD,AUDCAD,Avoid,-231.6954369371212,-0.00229664772923978,0.05197777296357633
