Y,X,Tier,SignalBeta,Mismatch,ADF_PVal
GBPCAD,USDCAD,Avoid,1.95593098592784,0.20775797392136494,0.0196864230554257
GBPCAD,NZDUSD,Avoid,-1.330260730577382,-0.027016110065380874,0.019879197628788956
AUDCAD,NZDCAD,Tier 2: Tactical,0.3642384743066997,1.2463082618188779,0.019889671911487883
AUDNZD,NZDCAD,Avoid,-0.6349779526588839,0.5541167664716633,0.020027254719843013
XAGUSD,EURGBP,Avoid,-22.69877904143227,-0.0062663239340662044,0.022418638895689614
AUDCAD,USDCAD,Avoid,-0.1790804998100078,-1.3050626461762664,0.02286702186081992
AUDUSD,USDCAD,Avoid,-1.179026622145076,0.4650954395220687,0.02292479783635609
USDCHF,AUDUSD,Avoid,0.031866499441161086,-8.975432021226979,0.024146970647392175
BCOUSD,EURUSD,Avoid,29.78088641109988,0.013106971294062717,0.025356956802816424
USDCHF,GBPUSD,Avoid,-0.0395914551680117,8.288862364065182,0.02920446832929908
EURCHF,USDCAD,Avoid,0.48436288853836595,-0.2561235360233341,0.029842647150671968
GBPCAD,EURGBP,Avoid,-4.481671720651799,0.11477593522984847,0.032802440113625445
XAUUSD,EURGBP,Avoid,-59.56893056019669,-0.002226584210438097,0.035020989584034934
GBPJPY,EURCHF,Avoid,37.25214888487451,0.01294888122424424,0.03536651506466016
BCOUSD,EURGBP,Avoid,-35.958465198017585,0.0015253980192426013,0.03605392266426233
HKXHKD,EURCHF,Avoid,76.40928619713593,0.006205193027926693,0.036745505307309176
UDXUSD,GBPUSD,Avoid,36.87991072511181,0.003254358280279772,0.03838223054180844
FRXEUR,EURCHF,Avoid,64.08353682088726,0.007656926702075526,0.03953663697479237
GRXEUR,EURCHF,Avoid,70.26446288673952,0.008010153619523775,0.03979918319957882
HKXHKD,EURGBP,Avoid,-85.55874622735456,0.001492676601279998,0.03996903962441135
USDCHF,USDCAD,Avoid,-0.03880356164389268,-6.2857448259637705,0.04135072719776702
EURJPY,EURGBP,Avoid,-40.699722196898755,-0.002303787080002784,0.04167102604121825
GBPJPY,EURGBP,Avoid,-41.69903791046377,0.01561572133900787,0.0416768406054699
FRXEUR,EURGBP,Avoid,-71.74021111265178,0.0032722860690608574,0.04297979074531788
GRXEUR,EURGBP,Avoid,-78.66919731605633,0.0032115029798439666,0.04319410644631802
ETXEUR,EURGBP,Avoid,-68.42155308199305,0.0029636369933748303,0.04391873046260734
JPXJPY,EURGBP,Avoid,-83.8447267492775,0.0036882102120891795,0.044437325683299805
NZDCAD,USDCAD,Tier 2: Tactical,-0.4709713199183044,-0.7005834563643981,0.04564424411184004
SPXUSD,EURGBP,Avoid,-66.40766539382058,0.0025471594351263176,0.045845454447570134
NZDUSD,USDCAD,Avoid,-1.4709328500125376,0.3078903199400912,0.04593003378434446
USDJPY,EURGBP,Avoid,-39.4816942046236,0.003226685056342856,0.04618115091037368
NSXUSD,EURGBP,Avoid,-74.34616518147685,0.002284799948011888,0.04633603452434118
AUXAUD,EURGBP,Avoid,-72.88865031819202,0.002028399444779407,0.04694433679767723
NZDCAD,GBPUSD,Avoid,-0.49099723339958107,-0.19541773433756124,0.047464656519234566
BCOUSD,EURCHF,Avoid,32.11018275603661,0.01288165628895289,0.057716537180587786
NZDCAD,USDCHF,Avoid,2.8883117095232027,-0.04536358760067109,0.0726610061185945
AUDUSD,EURGBP,Avoid,2.6502136244405863,0.03114902148098926,0.08395549998239704
AUDNZD,AUDCAD,Avoid,-1.9625289631522105,-0.0753472974665919,0.09337309049223153
USDCAD,EURGBP,Avoid,-2.2645264662156217,-0.004342488559419281,0.0981637705800068
AUDNZD,USDCHF,Avoid,-2.117223278366151,-0.010217185050737682,0.10226367463039382
AUDNZD,EURGBP,Avoid,-0.673628407542209,-0.06197573221511185,0.10900387173317155
UDXUSD,AUDNZD,Avoid,122.07126158276569,0.006969640847305927,0.11051883587132538
EURUSD,AUDCAD,Avoid,-3.855737536480615,-0.04787645760994145,0.12367877823898243
EURUSD,EURCHF,Avoid,1.0793354405336315,0.4110582312221444,0.12717101040923312
BCOUSD,USDCHF,Avoid,-116.81122033365455,0.0013073729980945033,0.16137452355985488
AUDCAD,USDCHF,Avoid,0.7684059838121471,-0.14396714798149166,0.16469189545312712
NZDUSD,EURGBP,Avoid,3.3247066860516448,0.012249151982612087,0.16598811260497287
JPXJPY,USDCHF,Avoid,-273.4229415237277,-0.001457334189415506,0.1661121275791385
USDJPY,USDCHF,Avoid,-128.19786290869035,-0.0030605736895787665,0.16635592943526378
AUDCAD,EURGBP,Avoid,0.38579567907801393,0.2388294590241281,0.16758098194690058
FRXEUR,USDCHF,Avoid,-234.27855595841163,-0.0013460119067376485,0.16791608253469914
GRXEUR,USDCHF,Avoid,-257.3170665103875,-0.0017363215115824566,0.1689880601150568
EURJPY,USDCHF,Avoid,-133.13050460567513,0.0014728580187344964,0.17017286347039
GBPJPY,USDCHF,Avoid,-136.46911601625766,0.0006817034131536238,0.17208291360219974
HKXHKD,USDCHF,Avoid,-280.96813533552535,0.00010374330622196188,0.17211268487245757
USDCHF,EURGBP,Avoid,0.09020938260715206,-1.1344403675985446,0.18624466371510529
UDXUSD,EURGBP,Avoid,-82.16335289190621,0.003413538540665965,0.1897613296305372
UDXUSD,NZDCAD,Avoid,-77.77887162281776,0.003579309645624534,0.19465961443664093
EURCHF,AUDCAD,Avoid,-3.5255201018839735,-0.022118398994698245,0.20459024419280525
BCOUSD,AUDNZD,Avoid,52.97544218345308,0.006210986409746869,0.21792575940845238
UDXUSD,AUDCAD,Avoid,-243.72556150620517,-0.0013521924008344046,0.21945967896630786
EURCHF,AUDNZD,Avoid,1.6826329633724573,0.0102612071878548,0.2356384493981205
BCOUSD,AUDCAD,Avoid,-104.9941718209577,0.0012483438126618257,0.2436347313439206
UDXUSD,EURCHF,Avoid,73.115289979186,0.004495765183530723,0.2468654962394441
FRXEUR,AUDCAD,Avoid,-209.10582352198014,-0.0005247593224543215,0.2632914527224274
GBPJPY,AUDCAD,Avoid,-121.56242976874573,-0.00010960075789082377,0.263423461824424
GRXEUR,AUDCAD,Avoid,-229.51069493669388,-0.0006344437912360253,0.26412019621309063
USDJPY,AUDCAD,Avoid,-114.71545249453672,0.0007090557257537289,0.26684039042969754
HKXHKD,AUDCAD,Avoid,-249.83492252738762,-0.0014640171793678088,0.2670091472465101
EURUSD,USDCHF,Avoid,-4.932269690510786,0.11938559996362252,0.28582870698748547
EURCHF,USDCHF,Avoid,-3.9334195219897503,-0.03950753883211893,0.28607318915408353
EURCHF,NZDCAD,Avoid,-1.0767089199927964,-0.04443055749695905,0.29007928695558677
NZDCAD,EURGBP,Avoid,1.0602443217674495,0.04810666106777516,0.3164761461879998
FRXEUR,AUDNZD,Avoid,105.5839903171507,0.0029362123476249936,0.31840257605808364
GRXEUR,AUDNZD,Avoid,115.80293255450752,0.003317946720477216,0.3194563897637436
USDJPY,AUDNZD,Avoid,58.05652513879441,0.0022259987656670574,0.3212024320936007
BCOUSD,NZDCAD,Avoid,-34.129404072847045,0.00928670307944729,0.3267286777367437
GBPJPY,AUDNZD,Avoid,61.369695061504956,0.0012040423971624525,0.3278934651065586
UDXUSD,USDCHF,Avoid,-274.2638932549879,-0.0013357114072550032,0.3369091583809348
HKXHKD,AUDNZD,Avoid,125.9723927318489,0.0029878155429135782,0.3444070006326587
EURUSD,AUDNZD,Avoid,1.8350008587002307,-0.0036737852870380554,0.3501188233072834
EURUSD,NZDCAD,Avoid,-1.1626135066655878,-0.12392656061267071,0.35507216960275245
JPXJPY,NZDCAD,Avoid,-79.61339486969145,0.0011513071000713447,0.37951300255548204
FRXEUR,NZDCAD,Avoid,-68.11722205568016,0.001704482714350308,0.3799462473242523
GRXEUR,NZDCAD,Avoid,-74.7011080874556,0.001873645730273228,0.3815869038216988
USDJPY,NZDCAD,Avoid,-37.49118600778573,0.00392058077464922,0.3833213846184633
GBPJPY,NZDCAD,Avoid,-39.606308082655325,0.001011535279778645,0.38544821193268647
HKXHKD,NZDCAD,Avoid,-81.26343396186637,-0.0002988539702324908,0.39244714208627207
